District,YearMonth,Precipitation_mm,Temp_Min_C,Temp_Max_C,Soil_Moisture_0_7cm
Jaffna,2017-12,91.5,20.624,29.374,0.34628764
Jaffna,2018-01,29.0,20.624,28.474,0.2805618
Jaffna,2018-02,13.099999,20.424002,30.324001,0.18617857
Jaffna,2018-03,33.399998,21.974,33.073997,0.1776465
Jaffna,2018-04,76.6,25.624,33.374,0.203275
Jaffna,2018-05,184.8,25.524,32.874,0.31103358
Jaffna,2018-06,30.4,26.724,30.574001,0.25019583
Jaffna,2018-07,33.0,26.174002,31.374,0.17948252
Jaffna,2018-08,28.599998,25.774,30.974,0.20710483
Jaffna,2018-09,43.7,24.774,31.124,0.16982083
Jaffna,2018-10,345.8,23.874,30.474,0.39596102
Jaffna,2018-11,397.7,22.624,29.824001,0.39883474
Jaffna,2018-12,147.00002,22.124,29.024,0.3591976
Jaffna,2019-01,5.5,21.024,29.674002,0.23426074
Jaffna,2019-02,18.8,22.324001,32.823997,0.16988541
Jaffna,2019-03,6.5,23.824001,33.874,0.1364906
Jaffna,2019-04,26.5,25.674002,35.124,0.16145417
Jaffna,2019-05,5.2000003,27.774,33.224,0.14468415
Jaffna,2019-06,10.5,27.724,32.573997,0.17428194
Jaffna,2019-07,33.8,25.924002,32.424,0.20966129
Jaffna,2019-08,86.399994,25.624,31.174002,0.26494354
Jaffna,2019-09,128.9,24.174002,31.274,0.33120695
Jaffna,2019-10,254.20001,23.924002,30.974,0.38615593
Jaffna,2019-11,155.90001,23.924002,30.174002,0.34740692
Jaffna,2019-12,142.0,22.524,29.074001,0.37895295
Jaffna,2020-01,13.300001,21.074001,29.924002,0.23742741
Jaffna,2020-02,8.4,22.124,31.074001,0.15327011
Jaffna,2020-03,2.6000001,22.674002,33.323997,0.13198791
Jaffna,2020-04,30.000002,25.224,34.674,0.15215556
Jaffna,2020-05,53.0,26.424002,34.124,0.22899194
Jaffna,2020-06,37.399998,26.474,32.924,0.19649445
Jaffna,2020-07,53.7,25.474,31.624,0.3068226
Jaffna,2020-08,39.4,25.424002,31.274,0.24486694
Jaffna,2020-09,92.6,25.374,30.774,0.2769764
Jaffna,2020-10,84.5,25.124,31.424002,0.31035754
Jaffna,2020-11,197.3,24.324001,30.874,0.37214306
Jaffna,2020-12,427.3,21.824001,29.074001,0.3943723
Jaffna,2021-01,272.4,22.124,28.924002,0.38063842
Jaffna,2021-02,17.0,21.124,31.524,0.2235119
Jaffna,2021-03,17.4,22.424002,32.823997,0.15164919
Jaffna,2021-04,66.0,25.324001,33.573997,0.19755416
Jaffna,2021-05,106.0,25.774,32.024,0.272582
Jaffna,2021-06,73.5,25.724,31.724,0.26080415
Jaffna,2021-07,55.6,25.724,31.324001,0.26808468
Jaffna,2021-08,45.6,25.524,31.674002,0.26351613
Jaffna,2021-09,104.9,25.024,32.524,0.28817084
Jaffna,2021-10,342.40002,24.074001,29.974,0.4004261
Jaffna,2021-11,592.60004,23.324001,29.624,0.4163972
Jaffna,2021-12,85.600006,21.074001,29.724,0.336707
Jaffna,2022-01,44.7,20.674002,29.824001,0.29570565
Jaffna,2022-02,65.4,20.224,30.374,0.26473215
Jaffna,2022-03,14.400001,22.874,33.124,0.18322715
Jaffna,2022-04,176.1,24.624,32.174,0.319725
Jaffna,2022-05,41.800003,26.824001,32.474,0.24861425
Jaffna,2022-06,60.4,25.374,32.674,0.1871861
Jaffna,2022-07,67.1,24.874,32.874,0.206332
Jaffna,2022-08,132.6,24.824001,30.824001,0.2986277
Jaffna,2022-09,56.20001,24.924002,31.674002,0.28175554
Jaffna,2022-10,277.1,23.524,32.274,0.36252686
Jaffna,2022-11,198.50002,22.874,29.424002,0.36540556
Jaffna,2022-12,188.0,20.124,28.674002,0.37807792
Jaffna,2023-01,34.5,20.324001,28.224,0.28495297
Jaffna,2023-02,106.9,20.274,31.074001,0.2593497
Jaffna,2023-03,28.4,24.074001,32.774,0.16472043
Jaffna,2023-04,62.9,24.874,34.724,0.172575
Jaffna,2023-05,83.8,24.824001,32.073997,0.2710054
Jaffna,2023-06,83.9,25.674002,32.823997,0.20645694
Jaffna,2023-07,44.9,26.974,33.474,0.20799866
Jaffna,2023-08,8.0,26.824001,33.174,0.16973925
Jaffna,2023-09,35.4,25.374,31.524,0.21387917
Jaffna,2023-10,143.3,23.574001,33.073997,0.24743816
Jaffna,2023-11,553.4,23.024,30.774,0.40051946
Jaffna,2023-12,276.0,23.574001,29.424002,0.39069894
Jaffna,2024-01,55.300003,20.724,30.774,0.2887715
Jaffna,2024-02,15.7,22.424002,33.474,0.16831034
Jaffna,2024-03,3.6000001,23.424002,35.474,0.14754571
Jaffna,2024-04,29.4,24.524,37.024,0.16344444
Jaffna,2024-05,276.1,25.874,34.823997,0.30126613
Jaffna,2024-06,63.8,26.424002,31.274,0.28152916
Jaffna,2024-07,50.7,25.674002,32.274,0.18906988
Jaffna,2024-08,124.3,25.074001,32.774,0.25376344
Jaffna,2024-09,32.300003,25.074001,34.674,0.18237779
Jaffna,2024-10,275.7,23.974,31.774,0.35297313
Jaffna,2024-11,538.6,22.924002,30.724,0.3923292
Jaffna,2024-12,181.6,22.974,30.274,0.3254718
Kalutara,2007-01,62.300003,21.786999,30.387,0.3774247
Kalutara,2007-02,23.3,21.536999,32.487,0.2784375
Kalutara,2007-03,65.9,22.937,31.487,0.33274332
Kalutara,2007-04,429.0,23.587,31.437,0.46393612
Kalutara,2007-05,235.5,24.237,30.286999,0.47385618
Kalutara,2007-06,385.9,23.786999,30.187,0.4819806
Kalutara,2007-07,264.1,22.637,29.137,0.48151478
Kalutara,2007-08,232.9,23.737,29.036999,0.4846223
Kalutara,2007-09,316.1,23.387,29.087,0.47979444
Kalutara,2007-10,335.6,23.437,29.187,0.4851317
Kalutara,2007-11,138.5,22.137,30.587,0.44084027
Kalutara,2007-12,166.5,20.987,31.187,0.4231949
Kalutara,2008-01,143.7,21.737,29.837,0.42489514
Kalutara,2008-02,259.5,21.536999,30.387,0.42810777
Kalutara,2008-03,323.30002,22.337,29.487,0.47329837
Kalutara,2008-04,448.30002,23.187,30.237,0.4791111
Kalutara,2008-05,246.8,23.737,29.387,0.4833992
Kalutara,2008-06,318.9,23.487,29.387,0.47440693
Kalutara,2008-07,325.2,23.487,29.387,0.4795538
Kalutara,2008-08,258.4,23.437,28.737,0.48373386
Kalutara,2008-09,118.4,23.487,29.687,0.45407087
Kalutara,2008-10,407.6,23.036999,30.036999,0.44500268
Kalutara,2008-11,260.9,22.687,30.237,0.4321889
Kalutara,2008-12,194.6,22.237,30.187,0.45134676
Kalutara,2009-01,92.6,21.637,31.437,0.34154034
Kalutara,2009-02,30.2,21.286999,32.387,0.30914435
Kalutara,2009-03,146.4,23.487,31.987,0.39886963
Kalutara,2009-04,174.0,23.837,30.387,0.46348193
Kalutara,2009-05,329.59998,24.737,29.887,0.481586
Kalutara,2009-06,319.9,24.087,29.337,0.48523334
Kalutara,2009-07,178.0,23.737,29.137,0.48363978
Kalutara,2009-08,280.1,23.937,29.036999,0.4828172
Kalutara,2009-09,250.1,23.536999,29.137,0.47433195
Kalutara,2009-10,334.1,23.087,29.937,0.46176612
Kalutara,2009-11,423.2,22.987,29.786999,0.47790557
Kalutara,2009-12,290.80002,22.587,29.637,0.481875
Kalutara,2010-01,91.2,21.737,31.637,0.39775
Kalutara,2010-02,69.8,23.087,31.286999,0.39040476
Kalutara,2010-03,64.1,23.536999,32.836998,0.31730512
Kalutara,2010-04,260.5,24.437,31.187,0.4723375
Kalutara,2010-05,320.1,24.887,31.036999,0.4863011
Kalutara,2010-06,387.6,24.387,29.587,0.48197502
Kalutara,2010-07,246.7,23.536999,29.737,0.4825941
Kalutara,2010-08,201.5,23.387,28.487,0.48362094
Kalutara,2010-09,267.1,22.786999,28.737,0.47648054
Kalutara,2010-10,281.2,23.737,28.937,0.47056854
Kalutara,2010-11,507.2,23.036999,29.237,0.47466946
Kalutara,2010-12,392.9,20.487,29.286999,0.46206722
Kalutara,2011-01,162.6,20.137,29.536999,0.46629974
Kalutara,2011-02,115.5,22.387,29.937,0.41849405
Kalutara,2011-03,117.700005,22.487,31.286999,0.42275536
Kalutara,2011-04,277.5,23.237,30.187,0.46052223
Kalutara,2011-05,216.9,24.087,29.837,0.47947714
Kalutara,2011-06,165.3,24.337,29.337,0.47753888
Kalutara,2011-07,257.1,23.837,28.987,0.4758481
Kalutara,2011-08,269.4,23.536999,28.786999,0.47971907
Kalutara,2011-09,279.6,23.687,29.286999,0.47214583
Kalutara,2011-10,287.1,23.137,29.587,0.45480242
Kalutara,2011-11,289.6,22.887,30.137,0.4646986
Kalutara,2011-12,230.2,20.637,30.187,0.45126212
Kalutara,2012-01,64.3,20.737,31.036999,0.35596505
Kalutara,2012-02,158.90001,22.237,31.637,0.39275143
Kalutara,2012-03,136.3,22.987,31.036999,0.41441667
Kalutara,2012-04,178.9,23.637,30.437,0.46360832
Kalutara,2012-05,121.1,24.387,30.187,0.43213442
Kalutara,2012-06,206.2,24.036999,29.337,0.4831403
Kalutara,2012-07,205.90001,23.987,29.587,0.47645834
Kalutara,2012-08,267.4,23.637,29.036999,0.47700402
Kalutara,2012-09,239.09999,23.987,29.487,0.4785625
Kalutara,2012-10,454.59998,23.387,29.687,0.46823922
Kalutara,2012-11,329.19998,20.337,30.087,0.45640278
Kalutara,2012-12,203.3,22.536999,29.937,0.45976612
Kalutara,2013-01,108.2,21.987,31.187,0.381211
Kalutara,2013-02,153.70001,22.387,31.837,0.40541962
Kalutara,2013-03,205.8,22.937,30.687,0.4570511
Kalutara,2013-04,109.2,24.536999,30.987,0.44548333
Kalutara,2013-05,331.9,24.437,30.387,0.48163307
Kalutara,2013-06,373.8,23.587,28.437,0.48138472
Kalutara,2013-07,213.4,23.536999,28.887,0.48268414
Kalutara,2013-08,143.8,23.387,29.786999,0.46676344
Kalutara,2013-09,277.9,23.387,28.937,0.47253054
Kalutara,2013-10,351.5,23.437,29.286999,0.4769516
Kalutara,2013-11,216.0,22.937,29.687,0.45156944
Kalutara,2013-12,114.3,22.587,30.337,0.45364246
Kalutara,2014-01,37.2,22.286999,31.587,0.3385766
Kalutara,2014-02,13.0,21.237,32.487,0.2663333
Kalutara,2014-03,72.7,23.737,33.437,0.29809138
Kalutara,2014-04,269.9,23.637,32.187,0.44068196
Kalutara,2014-05,257.5,24.536999,30.087,0.4774731
Kalutara,2014-06,182.9,24.387,29.786999,0.48275694
Kalutara,2014-07,161.6,24.437,29.137,0.48141396
Kalutara,2014-08,254.4,23.337,29.036999,0.4724731
Kalutara,2014-09,271.0,23.637,29.337,0.47905
Kalutara,2014-10,574.4,23.387,29.587,0.47953764
Kalutara,2014-11,309.5,22.937,29.536999,0.47101668
Kalutara,2014-12,466.5,22.536999,29.637,0.47459677
Kalutara,2015-01,35.4,21.637,31.387,0.3658562
Kalutara,2015-02,81.200005,21.837,31.637,0.38040325
Kalutara,2015-03,146.59999,23.487,32.586998,0.37365186
Kalutara,2015-04,269.30002,24.187,30.987,0.47377917
Kalutara,2015-05,268.7,24.437,30.286999,0.48190862
Kalutara,2015-06,235.5,24.337,30.036999,0.4737875
Kalutara,2015-07,208.59999,24.187,29.437,0.4745497
Kalutara,2015-08,182.7,23.786999,29.536999,0.48440054
Kalutara,2015-09,342.4,23.887,29.487,0.47898194
Kalutara,2015-10,578.7,23.837,29.887,0.482164
Kalutara,2015-11,334.9,23.587,30.286999,0.47875974
Kalutara,2015-12,295.7,22.987,30.587,0.46556452
Kalutara,2016-01,36.0,22.887,31.887,0.37442207
Kalutara,2016-02,58.2,22.637,32.187,0.32627875
Kalutara,2016-03,43.3,24.437,33.187,0.28865457
Kalutara,2016-04,106.4,25.437,32.787,0.38731387
Kalutara,2016-05,726.2,24.837,31.437,0.4717836
Kalutara,2016-06,219.2,24.637,29.286999,0.48017916
Kalutara,2016-07,191.8,23.887,29.837,0.47475538
Kalutara,2016-08,139.0,24.337,29.237,0.47611156
Kalutara,2016-09,131.2,23.987,28.687,0.47430694
Kalutara,2016-10,137.6,23.587,29.637,0.4658387
Kalutara,2016-11,376.9,22.087,30.737,0.46146807
Kalutara,2016-12,68.8,20.487,30.837,0.39571774
Kalutara,2017-01,119.3,18.280499,32.7305,0.35282257
Kalutara,2017-02,49.7,20.030499,31.2305,0.3523304
Kalutara,2017-03,114.2,22.7305,31.130499,0.42047983
Kalutara,2017-04,128.8,23.780499,30.9305,0.42924166
Kalutara,2017-05,353.0,24.030499,31.030499,0.46567205
Kalutara,2017-06,296.4,23.880499,29.380499,0.49550554
Kalutara,2017-07,229.9,24.030499,29.530499,0.4809086
Kalutara,2017-08,272.9,23.9305,29.130499,0.49447846
Kalutara,2017-09,318.7,23.3305,30.9805,0.49133193
Kalutara,2017-10,357.5,23.0805,29.780499,0.49005377
Kalutara,2017-11,484.3,22.3305,30.380499,0.48400834
Kalutara,2017-12,134.20001,20.9805,31.130499,0.4320672
Kalutara,2018-01,35.600002,17.6805,33.1305,0.2725027
Kalutara,2018-02,95.200005,21.880499,31.8305,0.33536905
Kalutara,2018-03,162.5,23.030499,31.2305,0.4381277
Kalutara,2018-04,194.5,22.8305,31.530499,0.4532486
Kalutara,2018-05,536.4,23.7305,30.280499,0.4962567
Kalutara,2018-06,323.8,24.030499,29.380499,0.49889028
Kalutara,2018-07,160.4,23.7305,29.0805,0.4735282
Kalutara,2018-08,102.799995,23.380499,28.7305,0.45923388
Kalutara,2018-09,142.40001,23.380499,30.030499,0.3837264
Kalutara,2018-10,324.0,22.530499,29.6805,0.49473387
Kalutara,2018-11,313.59998,22.4305,30.630499,0.47931945
Kalutara,2018-12,71.2,19.630499,30.9305,0.43312904
Kalutara,2019-01,39.4,20.7305,32.2305,0.34921506
Kalutara,2019-02,102.4,22.530499,31.9805,0.36563244
Kalutara,2019-03,68.6,22.5805,33.1305,0.33955914
Kalutara,2019-04,137.3,24.0805,33.4805,0.34717083
Kalutara,2019-05,176.7,24.380499,31.0805,0.4496371
Kalutara,2019-06,277.30002,24.130499,30.530499,0.48603612
Kalutara,2019-07,188.2,23.6805,30.2305,0.45590052
Kalutara,2019-08,418.9,23.880499,29.9805,0.49194756
Kalutara,2019-09,351.40002,22.280499,29.8305,0.49065003
Kalutara,2019-10,448.7,22.530499,30.280499,0.49591804
Kalutara,2019-11,303.5,22.2305,30.280499,0.48484442
Kalutara,2019-12,170.8,22.7305,30.3305,0.47027957
Kalutara,2020-01,28.6,20.530499,32.2805,0.34620163
Kalutara,2020-02,36.8,22.5805,33.7805,0.28906322
Kalutara,2020-03,60.5,22.280499,32.7305,0.30346906
Kalutara,2020-04,159.2,23.0805,32.7805,0.4033014
Kalutara,2020-05,310.4,24.380499,31.4305,0.47950536
Kalutara,2020-06,249.6,24.4305,30.280499,0.48164445
Kalutara,2020-07,260.4,23.380499,30.130499,0.49241397
Kalutara,2020-08,161.20001,24.280499,29.7305,0.44493145
Kalutara,2020-09,346.9,23.2305,29.1805,0.49643055
Kalutara,2020-10,113.4,23.1805,29.280499,0.4609731
Kalutara,2020-11,255.9,22.9305,30.280499,0.46263057
Kalutara,2020-12,183.7,21.530499,31.2305,0.43629438
Kalutara,2021-01,259.9,20.9805,30.630499,0.46049193
Kalutara,2021-02,34.6,20.4805,32.4305,0.3297381
Kalutara,2021-03,226.8,21.880499,32.2305,0.4008629
Kalutara,2021-04,97.7,23.530499,31.0805,0.4045611
Kalutara,2021-05,391.49997,23.380499,31.0805,0.4802043
Kalutara,2021-06,243.1,24.530499,29.7305,0.48103055
Kalutara,2021-07,282.0,24.2305,29.2305,0.47619757
Kalutara,2021-08,252.5,23.280499,29.0805,0.48768547
Kalutara,2021-09,254.8,24.1805,29.630499,0.4886514
Kalutara,2021-10,298.90002,22.280499,30.1805,0.48776478
Kalutara,2021-11,491.40002,22.0805,29.8305,0.4983056
Kalutara,2021-12,85.4,20.780499,31.380499,0.40539518
Kalutara,2022-01,76.0,18.4805,32.830498,0.35083738
Kalutara,2022-02,73.4,20.780499,32.7805,0.35058928
Kalutara,2022-03,85.6,22.2305,32.2305,0.3630188
Kalutara,2022-04,223.90001,22.280499,30.9305,0.43924442
Kalutara,2022-05,594.7,23.530499,30.9805,0.48218277
Kalutara,2022-06,314.2,23.1805,29.4305,0.4956764
Kalutara,2022-07,160.6,23.4305,30.380499,0.4734395
Kalutara,2022-08,321.1,23.0805,29.3305,0.47226882
Kalutara,2022-09,173.9,22.9805,29.380499,0.45106944
Kalutara,2022-10,410.3,22.2305,30.6805,0.48939115
Kalutara,2022-11,227.4,20.630499,30.8305,0.44849584
Kalutara,2022-12,146.5,20.9805,31.280499,0.45787498
Kalutara,2023-01,74.2,19.4305,31.280499,0.3794019
Kalutara,2023-02,86.4,21.530499,31.280499,0.4142262
Kalutara,2023-03,140.40001,21.9805,31.530499,0.40130913
Kalutara,2023-04,158.4,22.630499,32.4305,0.39180973
Kalutara,2023-05,237.4,23.9805,31.130499,0.4745941
Kalutara,2023-06,348.5,23.280499,30.2305,0.49870694
Kalutara,2023-07,225.5,23.5805,29.8305,0.48205376
Kalutara,2023-08,161.3,23.9805,29.9305,0.43612635
Kalutara,2023-09,585.10004,23.2305,30.030499,0.5007861
Kalutara,2023-10,613.9,22.2305,30.4305,0.4977903
Kalutara,2023-11,567.4,22.530499,30.4305,0.49308613
Kalutara,2023-12,332.5,22.4305,31.030499,0.47974998
Kalutara,2024-01,151.9,20.780499,31.6805,0.41855374
Kalutara,2024-02,41.2,22.030499,34.2305,0.30820403
Kalutara,2024-03,56.5,23.1805,33.8805,0.297086
Kalutara,2024-04,184.3,23.9305,33.1805,0.4170722
Kalutara,2024-05,634.4,23.9805,32.330498,0.47699732
Kalutara,2024-06,336.9,23.880499,30.1805,0.48944303
Kalutara,2024-07,296.9,23.380499,30.280499,0.47488573
Kalutara,2024-08,357.0,23.630499,29.780499,0.48146102
Kalutara,2024-09,327.3,23.380499,30.280499,0.49084583
Kalutara,2024-10,396.4,23.0805,31.5805,0.4811922
Kalutara,2024-11,330.40002,22.4305,31.6805,0.4770972
Kalutara,2024-12,116.3,20.4305,30.880499,0.3895363
Kandy,2007-01,135.1,15.072,26.472,0.38640055
Kandy,2007-02,44.8,16.122002,29.422,0.30573362
Kandy,2007-03,11.1,16.972,33.372,0.25663707
Kandy,2007-04,225.3,20.722,32.322002,0.42645276
Kandy,2007-05,27.4,19.472,29.722,0.3819153
Kandy,2007-06,83.899994,20.572,29.022001,0.4391361
Kandy,2007-07,62.800003,19.022001,27.572,0.4354973
Kandy,2007-08,34.3,19.722,27.922,0.3773602
Kandy,2007-09,69.4,19.922,27.872002,0.45437363
Kandy,2007-10,200.8,19.672,27.872002,0.46777284
Kandy,2007-11,167.8,16.522001,27.672,0.45091668
Kandy,2007-12,198.09999,14.772,26.322,0.42447984
Kandy,2008-01,189.9,15.822,27.972,0.44112903
Kandy,2008-02,129.6,13.422,27.472,0.40039513
Kandy,2008-03,300.5,16.822,28.272001,0.46603224
Kandy,2008-04,126.4,19.622002,29.272001,0.4535222
Kandy,2008-05,25.900002,20.072,29.022001,0.33827555
Kandy,2008-06,35.5,20.522001,28.322,0.37235418
Kandy,2008-07,27.7,20.172,29.022001,0.39265323
Kandy,2008-08,80.3,19.772001,28.672,0.3789704
Kandy,2008-09,19.4,18.972,30.072,0.35213053
Kandy,2008-10,155.5,19.272001,30.822,0.413457
Kandy,2008-11,201.3,18.272001,29.122002,0.4268208
Kandy,2008-12,213.0,15.622,26.872002,0.45243952
Kandy,2009-01,148.2,15.022,27.322,0.38744354
Kandy,2009-02,13.2,14.872,31.722,0.27510118
Kandy,2009-03,180.59999,19.272001,32.322002,0.378418
Kandy,2009-04,57.8,19.722,30.822,0.4056528
Kandy,2009-05,42.6,21.372002,31.172,0.34134546
Kandy,2009-06,17.9,21.022001,28.422,0.3453903
Kandy,2009-07,21.400002,20.672,29.172,0.36018145
Kandy,2009-08,95.600006,20.222,28.672,0.39534274
Kandy,2009-09,31.8,19.822,28.572,0.3963764
Kandy,2009-10,203.3,18.422,29.422,0.41788706
Kandy,2009-11,218.4,17.572,27.672,0.47674862
Kandy,2009-12,316.30002,18.072,27.122002,0.4737191
Kandy,2010-01,70.100006,15.672,27.372002,0.39213172
Kandy,2010-02,33.6,17.122002,31.322,0.32441965
Kandy,2010-03,91.1,17.922,33.072002,0.28098926
Kandy,2010-04,150.7,20.872002,30.572,0.45596525
Kandy,2010-05,86.0,21.372002,29.222,0.46788305
Kandy,2010-06,55.2,21.022001,29.022001,0.45882362
Kandy,2010-07,55.0,20.572,29.122002,0.4634812
Kandy,2010-08,74.3,18.972,28.322,0.44448388
Kandy,2010-09,97.0,19.022001,27.672,0.4366861
Kandy,2010-10,244.79999,17.772001,28.172,0.43419087
Kandy,2010-11,363.0,19.422,27.472,0.47247916
Kandy,2010-12,506.8,17.772001,26.672,0.47654974
Kandy,2011-01,787.5,15.322,26.122002,0.46059138
Kandy,2011-02,506.79996,17.022001,27.872002,0.41831547
Kandy,2011-03,88.1,16.772001,30.972,0.3615215
Kandy,2011-04,160.2,19.672,31.522001,0.41205278
Kandy,2011-05,24.5,19.972,30.672,0.39245158
Kandy,2011-06,9.5,20.422,29.172,0.31765833
Kandy,2011-07,23.300001,19.972,28.522001,0.36442474
Kandy,2011-08,31.300001,20.322,28.722,0.35177553
Kandy,2011-09,32.300003,18.822,29.222,0.3686361
Kandy,2011-10,197.40001,19.972,29.672,0.38769493
Kandy,2011-11,218.4,17.722,27.772001,0.46334445
Kandy,2011-12,328.6,16.022001,27.122002,0.45619622
Kandy,2012-01,50.9,15.172,27.572,0.34231183
Kandy,2012-02,85.6,15.572,27.622002,0.36616522
Kandy,2012-03,45.0,18.472,31.572,0.3203226
Kandy,2012-04,141.0,20.072,29.622002,0.43819582
Kandy,2012-05,12.8,17.922,30.772001,0.27990323
Kandy,2012-06,10.8,21.372002,29.622002,0.29787916
Kandy,2012-07,35.7,21.122002,29.572,0.3413925
Kandy,2012-08,28.2,20.072,30.072,0.3145121
Kandy,2012-09,42.899998,20.672,30.272001,0.34232777
Kandy,2012-10,406.1,19.972,32.122,0.404793
Kandy,2012-11,356.8,18.272001,28.372002,0.45769584
Kandy,2012-12,289.3,16.572,27.322,0.44966933
Kandy,2013-01,343.0,15.272,26.572,0.43142205
Kandy,2013-02,120.4,16.522001,27.922,0.41574106
Kandy,2013-03,125.5,18.772001,29.172,0.4391989
Kandy,2013-04,63.299995,20.522001,30.622002,0.4106194
Kandy,2013-05,74.1,21.422,29.272001,0.4219234
Kandy,2013-06,63.800003,20.772001,26.622002,0.47826108
Kandy,2013-07,33.2,20.422,27.372002,0.45198655
Kandy,2013-08,74.0,19.272001,29.272001,0.42138708
Kandy,2013-09,43.7,18.972,28.222,0.45028335
Kandy,2013-10,141.9,18.622002,28.272001,0.3837661
Kandy,2013-11,209.5,17.422,27.422,0.46464443
Kandy,2013-12,222.7,16.872002,27.022001,0.46674463
Kandy,2014-01,202.40001,16.072,26.922,0.4405215
Kandy,2014-02,30.800001,14.272,29.022001,0.29072472
Kandy,2014-03,30.5,18.172,32.972,0.26765323
Kandy,2014-04,82.100006,19.922,32.922,0.37980416
Kandy,2014-05,174.5,19.872002,29.172,0.41555777
Kandy,2014-06,20.0,20.222,28.172,0.3965875
Kandy,2014-07,25.2,20.422,27.872002,0.38154975
Kandy,2014-08,36.4,19.772001,28.322,0.40259275
Kandy,2014-09,84.8,19.472,29.172,0.38801807
Kandy,2014-10,262.69998,20.222,28.122002,0.46624193
Kandy,2014-11,384.69998,18.222,27.672,0.46961945
Kandy,2014-12,760.8,18.072,27.272001,0.47977015
Kandy,2015-01,49.3,15.522,27.972,0.3482796
Kandy,2015-02,162.6,14.522,27.922,0.38981992
Kandy,2015-03,61.2,17.422,30.722,0.3764328
Kandy,2015-04,214.9,20.022001,30.022001,0.46230975
Kandy,2015-05,112.6,21.022001,28.922,0.4198199
Kandy,2015-06,37.2,20.572,29.272001,0.36954167
Kandy,2015-07,25.800001,19.772001,28.472,0.3963441
Kandy,2015-08,51.000004,20.022001,28.772001,0.38311422
Kandy,2015-09,94.4,19.822,29.172,0.4220639
Kandy,2015-10,621.3,20.272001,28.922,0.4604086
Kandy,2015-11,350.0,19.822,27.822,0.47490972
Kandy,2015-12,192.9,17.272001,27.622002,0.45975536
Kandy,2016-01,63.5,16.572,28.372002,0.36175942
Kandy,2016-02,44.2,16.622002,30.122002,0.26817098
Kandy,2016-03,51.3,21.072,33.472,0.264211
Kandy,2016-04,42.3,22.072,33.122,0.33277363
Kandy,2016-05,542.6,21.722,30.122002,0.45560214
Kandy,2016-06,18.6,21.422,27.672,0.40681803
Kandy,2016-07,26.6,20.372002,28.972,0.38970566
Kandy,2016-08,29.1,20.622002,28.422,0.37125674
Kandy,2016-09,11.6,19.022001,28.272001,0.31537917
Kandy,2016-10,85.399994,19.222,30.272001,0.30243683
Kandy,2016-11,216.4,16.972,28.022001,0.46257222
Kandy,2016-12,92.5,14.622,28.613,0.3877688
Kandy,2017-01,61.8,15.712999,31.313,0.3108253
Kandy,2017-02,39.0,16.963001,32.863,0.26984078
Kandy,2017-03,91.0,19.413,32.863,0.32763708
